source_type,raw_text,language,event_date,label_gpt
stackoverflow,"validationerror: collection2 validation failed: name: path `name` is required., email: path `email` is required., message: path `message` is required",javascript,2023,testing_qa
stackoverflow,how to create a generic class who's generic parameter equals the generic parameter of another class in typescript?,typescript,2025,developer tools
stackoverflow,does an explicit instantiation declaration allow an explicit template specialization to be only declared in a separate translation unit?,c++,2025,developer tools
stackoverflow,replacing a multi character pattern that includes a newline with some characters,perl,2024,data_ai
stackoverflow,how would i store the depth information for multiple color targets if my opengl fbo allows multiple color attachments but only one depth attachment?,c++,2024,embedded
stackoverflow,how to deserialize a borrowed serde struct once and pass it across tokio::spawn tasks without cloning or deserializeowned?,rust,2025,data_ai
stackoverflow,htmx get request within form includes select element name attribute in query string. is there a way to avoid that?,go,2024,web frontend
stackoverflow,"in a long string of a small finite number of unique letters, find the longest substring that contains all unique letters repeated no more than k times",python,2024,data_ai
stackoverflow,"what is the point of xclosedisplay() man page saying that it may generate a badgc error, if the return value can only ever be 0?",c,2025,embedded
stackoverflow,"if a second form is submitted on my razor page, will this automatically clear all the bindingprops in the pagemodel populated by the first form?",c#,2024,web frontend
stackoverflow,why does setting `*\` to a scalar (string) reference not result in auto printing,perl,2024,developer tools
stackoverflow,"google appscript based webapp is not giving results. frontend is receiving null from the backend, even though the backend is returning valid results",javascript,2025,web frontend
stackoverflow,error in firebase cloud functions document trigger using v2 functions: failed to decode protobuf and create a before snapshot,javascript,2025,devops_cloud
stackoverflow,how to properly handle native javascript confirm() in laravel dusk without triggering unexpectedalertopenexception,php,2025,testing_qa
stackoverflow,why does perl behave as if a deep copy wasn't made only when using <<>>?,perl,2024,developer tools
stackoverflow,"""can't call method ""print"" on an undefined value"" error when pushing apple remote desktop script in intune",perl,2023,devops_cloud
stackoverflow,leaflet map not re-rendering on laravel.blade template after it was hidden or the $mapvisibility variable has been changed,php,2024,web frontend
stackoverflow,how to get path of filename relative to another directory in vim/neovim,lua,2025,developer tools
stackoverflow,how to resolve: java.lang.nosuchmethoderror: 'scala.collection.seq org.apache.spark.sql.types.structtype.toattributes()',scala,2024,data_ai
stackoverflow,"having ""type 'forwardedref<htmlinputelement>' is not assignable to type 'ref<inputref> | undefined' ""error while creating a reusable input component","typescript, javascript",2023,web frontend
stackoverflow,webview inside nestedscrollview in viewpager2 shrinks and does not display content properly with multiple twitter iframes,kotlin,2025,web frontend
stackoverflow,"lunar vim does not highlight syntax error on solidity, the default lsp does not show",lua,2023,developer tools
stackoverflow,why does evp_pkey_derive_set_peer cause a segmentation fault when using a peer public key reconstructed from bignum in openssl 3?,c,2025,security
stackoverflow,"how to fix ""argument for '--target' option must be: 'es3', 'es5', 'es6', 'es2015', 'es2016', 'es2017', 'es2018', 'es2019', 'es2020', 'es201', 'esnext'",typescript,2023,developer tools
stackoverflow,flutter timepicker error: don't use 'buildcontext's across async gaps. try rewriting the code to not reference the 'buildcontext',dart,2023,mobile
stackoverflow,android native app credentials google account login failed error: [16] account reauth failed with type getcredentialexception.type_user_canceled,kotlin,2024,mobile
stackoverflow,strip trailing zeroes from multi-decimal version string,lua,2025,developer tools
stackoverflow,how to use simpleswipeconfig and apply custom physics for faster page swiping in tablecalendar flutter package?,dart,2025,mobile
stackoverflow,"""permission 'logging.logentries.create' denied on resource (or it may not exist)."" error when trying to log to gcp using flutter",dart,2023,mobile
stackoverflow,css and javascript not applying correctly after migrating html content to angular app component due to view encapsulation and script load order issues,javascript,2024,web frontend
stackoverflow,req.session losses its userid parameterthat i set in /login . when i try to access req.session again from /check-auth it doesn't contain userid,javascript,2024,web backend
stackoverflow,flutter socket_io_client not updating query token on reconnect – server keeps receiving old 'public' token,dart,2025,mobile
stackoverflow,how does the `(…) and (…) or (…)` idiom mimic a ternary operator in lua?,lua,2025,developer tools
stackoverflow,what purpose does a public module serve when one or more functions need to be public for this to have any effect?,rust,2023,developer tools
stackoverflow,how can the release/acquire semantics of thread parking ever be useful in the face of spurious wakeups?,rust,2025,embedded
stackoverflow,typed property symfony\bundle\frameworkbundle\controller\abstractcontroller::$container must not be accessed before initialization error,php,2024,web backend
stackoverflow,"twilio whatsapp sandbox: ""twilio could not find a channel with the specified from address"" when sending from php (twilio/sdk 8.x)",php,2025,web backend
stackoverflow,how to apply separate colors for multiple geom_bars that is based on three different x-axis values and filled with two different factors,r,2023,data_ai
stackoverflow,not getting the same result from running a python script to generate a certain input string as i get when typing it myself,c,2024,developer tools
stackoverflow,incompatible pointer types passing 'size_t *' (aka 'unsigned long *') to parameter of type 'int *' [-wincompatible-pointer-types],c,2023,embedded
stackoverflow,configuration ':sharedkmm:poddebugframeworkiosarm64' and [configuration ':sharedkmm:debugframeworkiosarm64'] contain identical attribute sets,kotlin,2023,embedded
stackoverflow,is it safe to use std::shared_ptr between productor and consumer when the shared managed object would never be acessed at the same time?,c++,2023,embedded
