source_type,language,event_date,label_gpt
stackoverflow,c,2020,developer tools
stackoverflow,c,2021,developer tools
stackoverflow,r,2021,developer tools
stackoverflow,r,2021,game
stackoverflow,python,2021,game
stackoverflow,python,2020,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,c,2021,developer tools
stackoverflow,python,2020,data_ai
stackoverflow,c++,2022,embedded
stackoverflow,c,2022,embedded
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,c++,2020,developer tools
stackoverflow,c,2020,developer tools
stackoverflow,r,2021,blockchain
stackoverflow,python,2021,blockchain
stackoverflow,r,2021,embedded
stackoverflow,python,2021,embedded
stackoverflow,r,2020,web backend
stackoverflow,php,2020,web backend
stackoverflow,c,2021,developer tools
stackoverflow,java,2021,developer tools
stackoverflow,rust,2022,developer tools
stackoverflow,r,2022,developer tools
stackoverflow,kotlin,2022,embedded
stackoverflow,python,2021,data_ai
stackoverflow,c,2020,embedded
stackoverflow,r,2020,embedded
stackoverflow,lua,2021,embedded
stackoverflow,c++,2021,embedded
stackoverflow,c,2021,embedded
stackoverflow,java,2022,developer tools
stackoverflow,c++,2022,embedded
stackoverflow,c,2022,embedded
stackoverflow,r,2022,embedded
stackoverflow,python,2022,embedded
stackoverflow,python,2021,data_ai
stackoverflow,r,2021,developer tools
stackoverflow,python,2021,developer tools
stackoverflow,c++,2021,embedded
stackoverflow,c,2021,embedded
stackoverflow,r,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,lua,2022,developer tools
stackoverflow,c,2022,developer tools
stackoverflow,c#,2022,developer tools
stackoverflow,c,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,r,2020,devops_cloud
stackoverflow,java,2020,devops_cloud
stackoverflow,python,2021,embedded
stackoverflow,r,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,java,2021,data_ai
stackoverflow,c,2021,data_ai
stackoverflow,java,2021,data_ai
stackoverflow,c++,2021,embedded
stackoverflow,c,2021,embedded
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,c,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,python,2021,web backend
stackoverflow,python,2021,mobile
stackoverflow,c,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,c++,2022,embedded
stackoverflow,c,2022,embedded
stackoverflow,c++,2021,game
stackoverflow,c,2021,game
stackoverflow,c,2020,web backend
stackoverflow,php,2020,web backend
stackoverflow,c,2022,embedded
stackoverflow,c#,2022,embedded
stackoverflow,r,2022,embedded
stackoverflow,go,2022,embedded
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,c,2022,developer tools
stackoverflow,r,2022,developer tools
stackoverflow,c++,2021,embedded
stackoverflow,c,2021,embedded
stackoverflow,r,2020,embedded
stackoverflow,python,2020,embedded
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,r,2022,developer tools
stackoverflow,python,2022,developer tools
stackoverflow,rust,2022,data_ai
stackoverflow,r,2022,data_ai
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,rust,2020,embedded
stackoverflow,r,2020,embedded
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,r,2020,developer tools
stackoverflow,swift,2020,developer tools
stackoverflow,python,2021,data_ai
stackoverflow,r,2020,developer tools
stackoverflow,python,2020,developer tools
stackoverflow,php,2021,web backend
stackoverflow,python,2021,data_ai
stackoverflow,go,2021,security
stackoverflow,python,2021,data_ai
stackoverflow,java,2020,embedded
stackoverflow,r,2022,web backend
stackoverflow,elixir,2022,web backend
stackoverflow,c,2022,developer tools
stackoverflow,scala,2022,developer tools
stackoverflow,c,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,r,2021,developer tools
stackoverflow,python,2021,developer tools
stackoverflow,python,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,go,2022,developer tools
stackoverflow,c++,2021,web frontend
stackoverflow,c,2021,web frontend
stackoverflow,r,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,go,2022,developer tools
stackoverflow,java,2022,developer tools
stackoverflow,python,2021,developer tools
stackoverflow,c,2020,developer tools
stackoverflow,c#,2020,developer tools
stackoverflow,c,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,r,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,c,2022,developer tools
stackoverflow,shell,2021,developer tools
stackoverflow,python,2021,developer tools
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,c,2021,embedded
stackoverflow,c#,2021,embedded
stackoverflow,python,2020,data_ai
stackoverflow,r,2021,testing_qa
stackoverflow,python,2021,testing_qa
stackoverflow,python,2022,data_ai
stackoverflow,python,2022,security
stackoverflow,r,2020,data_ai
stackoverflow,haskell,2020,data_ai
stackoverflow,kotlin,2021,embedded
stackoverflow,python,2020,web backend
stackoverflow,python,2021,data_ai
stackoverflow,c,2020,developer tools
stackoverflow,java,2020,developer tools
stackoverflow,python,2020,data_ai
stackoverflow,kotlin,2021,embedded
stackoverflow,r,2021,developer tools
stackoverflow,python,2021,developer tools
stackoverflow,python,2021,data_ai
stackoverflow,sql,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,ruby,2022,developer tools
stackoverflow,r,2022,developer tools
stackoverflow,c,2022,developer tools
stackoverflow,c#,2022,developer tools
stackoverflow,rust,2021,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,shell,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,c,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,c++,2020,security
stackoverflow,c,2020,security
stackoverflow,c,2021,developer tools
stackoverflow,r,2021,developer tools
stackoverflow,c,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,r,2020,mobile
stackoverflow,dart,2020,mobile
stackoverflow,c,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,r,2022,web backend
stackoverflow,python,2022,web backend
stackoverflow,c,2022,data_ai
stackoverflow,c#,2022,data_ai
stackoverflow,c++,2021,developer tools
stackoverflow,c,2021,developer tools
stackoverflow,c,2022,embedded
stackoverflow,r,2022,embedded
stackoverflow,python,2021,data_ai
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,swift,2020,mobile
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,r,2022,developer tools
stackoverflow,python,2022,developer tools
stackoverflow,python,2022,data_ai
stackoverflow,r,2020,mobile
stackoverflow,java,2020,mobile
stackoverflow,c,2022,data_ai
stackoverflow,c#,2022,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,r,2022,data_ai
stackoverflow,java,2022,data_ai
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,python,2021,web frontend
stackoverflow,c,2021,embedded
stackoverflow,c#,2021,embedded
stackoverflow,python,2021,developer tools
stackoverflow,c,2020,mobile
stackoverflow,swift,2020,mobile
stackoverflow,c,2020,developer tools
stackoverflow,c#,2020,developer tools
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,ruby,2020,web backend
stackoverflow,r,2020,web backend
stackoverflow,r,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,java,2021,web frontend
stackoverflow,c,2020,developer tools
stackoverflow,python,2020,developer tools
stackoverflow,c,2020,embedded
stackoverflow,c#,2020,embedded
stackoverflow,r,2021,embedded
stackoverflow,python,2021,embedded
stackoverflow,javascript,2021,data_ai
stackoverflow,java,2021,data_ai
stackoverflow,c,2021,embedded
stackoverflow,r,2020,data_ai
stackoverflow,java,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,r,2020,developer tools
stackoverflow,python,2020,developer tools
stackoverflow,php,2020,web backend
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,c,2021,developer tools
stackoverflow,python,2021,developer tools
stackoverflow,python,2021,developer tools
stackoverflow,c,2022,developer tools
stackoverflow,java,2022,developer tools
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,haskell,2021,developer tools
stackoverflow,c,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,rust,2022,embedded
stackoverflow,r,2022,embedded
stackoverflow,haskell,2021,developer tools
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,c,2021,developer tools
stackoverflow,r,2021,developer tools
stackoverflow,python,2021,data_ai
stackoverflow,kotlin,2021,mobile
stackoverflow,python,2022,developer tools
stackoverflow,c,2022,embedded
stackoverflow,lua,2022,embedded
stackoverflow,python,2022,developer tools
stackoverflow,python,2021,developer tools
stackoverflow,python,2022,data_ai
stackoverflow,c,2020,testing_qa
stackoverflow,c#,2020,testing_qa
stackoverflow,swift,2020,developer tools
stackoverflow,python,2020,web frontend
stackoverflow,r,2020,web frontend
stackoverflow,kotlin,2020,web frontend
stackoverflow,python,2021,data_ai
stackoverflow,c,2020,embedded
stackoverflow,r,2020,embedded
stackoverflow,c,2021,developer tools
stackoverflow,r,2021,developer tools
stackoverflow,r,2022,data_ai
stackoverflow,java,2022,data_ai
stackoverflow,python,2022,testing_qa
stackoverflow,python,2021,web backend
stackoverflow,php,2021,web backend
stackoverflow,python,2022,data_ai
stackoverflow,r,2021,developer tools
stackoverflow,java,2021,developer tools
stackoverflow,go,2021,security
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,java,2020,embedded
stackoverflow,c++,2020,embedded
stackoverflow,c,2020,embedded
stackoverflow,php,2020,web backend
stackoverflow,java,2020,developer tools
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,r,2020,testing_qa
stackoverflow,python,2020,testing_qa
stackoverflow,c++,2021,embedded
stackoverflow,c,2021,embedded
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,python,2022,web backend
stackoverflow,c,2021,developer tools
stackoverflow,python,2021,developer tools
stackoverflow,python,2021,data_ai
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,go,2021,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,r,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,python,2020,developer tools
stackoverflow,r,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,python,2020,developer tools
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,ruby,2022,web backend
stackoverflow,r,2022,web backend
stackoverflow,c,2020,embedded
stackoverflow,r,2020,embedded
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,c,2020,developer tools
stackoverflow,haskell,2020,developer tools
stackoverflow,python,2020,data_ai
stackoverflow,c,2020,developer tools
stackoverflow,c#,2020,developer tools
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,r,2021,web frontend
stackoverflow,python,2021,web frontend
stackoverflow,python,2021,data_ai
stackoverflow,python,2021,developer tools
stackoverflow,c,2021,developer tools
stackoverflow,c#,2021,developer tools
stackoverflow,php,2022,developer tools
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,kotlin,2022,mobile
stackoverflow,c++,2022,embedded
stackoverflow,c,2022,embedded
stackoverflow,c,2022,game
stackoverflow,c#,2022,game
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,python,2022,developer tools
stackoverflow,python,2021,web frontend
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,r,2022,web frontend
stackoverflow,python,2022,web frontend
stackoverflow,rust,2021,embedded
stackoverflow,r,2021,embedded
stackoverflow,r,2021,embedded
stackoverflow,python,2021,embedded
stackoverflow,c++,2021,embedded
stackoverflow,c,2021,embedded
stackoverflow,c,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,c,2022,developer tools
stackoverflow,python,2022,developer tools
stackoverflow,c++,2021,embedded
stackoverflow,c,2021,embedded
stackoverflow,c++,2021,embedded
stackoverflow,c,2021,embedded
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,c,2022,developer tools
stackoverflow,r,2022,developer tools
stackoverflow,r,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,c,2021,testing_qa
stackoverflow,c#,2021,testing_qa
stackoverflow,r,2020,testing_qa
stackoverflow,python,2020,testing_qa
stackoverflow,haskell,2022,developer tools
stackoverflow,c,2020,developer tools
stackoverflow,c#,2020,developer tools
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,r,2022,mobile
stackoverflow,python,2022,mobile
stackoverflow,python,2020,data_ai
stackoverflow,c++,2021,embedded
stackoverflow,c,2021,embedded
stackoverflow,c,2021,developer tools
stackoverflow,c,2022,devops_cloud
stackoverflow,java,2022,devops_cloud
stackoverflow,python,2021,data_ai
stackoverflow,c,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,c,2022,embedded
stackoverflow,python,2020,data_ai
stackoverflow,r,2021,developer tools
stackoverflow,python,2021,developer tools
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,r,2020,embedded
stackoverflow,java,2020,embedded
stackoverflow,python,2022,developer tools
stackoverflow,python,2021,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,r,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,c,2022,embedded
stackoverflow,c#,2022,embedded
stackoverflow,python,2021,data_ai
stackoverflow,python,2022,developer tools
stackoverflow,c,2022,developer tools
stackoverflow,c,2021,mobile
stackoverflow,swift,2021,mobile
stackoverflow,r,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,c,2022,game
stackoverflow,c#,2022,game
stackoverflow,c,2022,web backend
stackoverflow,php,2022,web backend
stackoverflow,python,2021,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,c,2021,security
stackoverflow,c#,2021,security
stackoverflow,python,2022,developer tools
stackoverflow,c++,2021,embedded
stackoverflow,c,2021,embedded
stackoverflow,c,2021,developer tools
stackoverflow,c#,2021,developer tools
stackoverflow,python,2021,data_ai
stackoverflow,r,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,rust,2022,data_ai
stackoverflow,r,2022,data_ai
stackoverflow,c,2020,embedded
stackoverflow,r,2020,embedded
stackoverflow,c,2020,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,rust,2020,developer tools
stackoverflow,r,2020,developer tools
stackoverflow,r,2022,data_ai
stackoverflow,python,2022,data_ai
stackoverflow,python,2020,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,python,2021,data_ai
stackoverflow,python,2022,enterprise
stackoverflow,python,2022,developer tools
stackoverflow,shell,2022,developer tools
stackoverflow,python,2022,developer tools
stackoverflow,r,2022,web backend
stackoverflow,python,2022,web backend
stackoverflow,java,2021,web backend
stackoverflow,java,2020,developer tools
stackoverflow,python,2020,data_ai
stackoverflow,c,2021,developer tools
stackoverflow,java,2021,embedded
stackoverflow,c++,2022,data_ai
stackoverflow,c,2022,data_ai
stackoverflow,r,2022,developer tools
stackoverflow,java,2022,developer tools
stackoverflow,c,2021,data_ai
stackoverflow,r,2021,data_ai
stackoverflow,c,2020,developer tools
stackoverflow,c#,2020,developer tools
stackoverflow,c++,2022,embedded
stackoverflow,c,2022,embedded
stackoverflow,c,2020,embedded
stackoverflow,c#,2020,embedded
stackoverflow,python,2021,developer tools
stackoverflow,r,2022,developer tools
stackoverflow,python,2022,developer tools
